vendor_id,recipient_uei,recipient_duns,recipient_name,recipient_name_raw,recipient_doing_business_as_name,cage_code,recipient_parent_uei,recipient_parent_duns,recipient_parent_name,recipient_country_code,recipient_address_line_1,recipient_address_line_2,recipient_city_name,recipient_county_name,recipient_state_code,recipient_zip_4_code,contracting_officers_determination_of_business_size_code,contracting_officers_determination_of_business_size,source_transaction_count,recipient_name_variant_count,address_variant_count
UEI:KBLVEEKP3DN5,KBLVEEKP3DN5,,"I-2-I SOLUTIONS, INC.","I-2-I SOLUTIONS, INC.",,9MBK2,KBLVEEKP3DN5,,"I-2-I SOLUTIONS, INC.",USA,6802 PARAGON PL STE 410,,RICHMOND,HENRICO,VA,232301655,S,SMALL BUSINESS,2,1,1
UEI:SFNNGP5JY9E6,SFNNGP5JY9E6,,KCJ DESIGN & CONSTRUCTION INC,KCJ DESIGN & CONSTRUCTION INC,,8NRQ0,SFNNGP5JY9E6,,KCJ DESIGN & CONSTRUCTION INC,USA,2005 TERRY ST,,HOUSTON,HARRIS,TX,770098248,S,SMALL BUSINESS,3,1,1
UEI:QLGLR5B1NLX7,QLGLR5B1NLX7,,FREQUENCY ELECTRIC LLC,FREQUENCY ELECTRIC LLC,,6LAD1,JM7XNQU43Z38,,FREQUENCY ELECTRIC LLC,USA,4465 RED ROME CT,,WALDORF,CHARLES,MD,206026134,S,SMALL BUSINESS,2,1,1
UEI:USKXSF9KG841,USKXSF9KG841,,EXTRA MILE LOGISTICS LLC,EXTRA MILE LOGISTICS LLC,,84FU5,USKXSF9KG841,,EXTRA MILE LOGISTICS LLC,USA,3936 SUNFLOWER CIR,,BOWIE,PRINCE GEORGE'S,MD,207212468,S,SMALL BUSINESS,7,1,1
UEI:C8GJNWKA3ZB4,C8GJNWKA3ZB4,,SUBSTANCE LLC,"SUBSTANCE, LLC",,4KL33,C8GJNWKA3ZB4,,SUBSTANCE LLC,USA,1300 WALNUT ST STE 201,,DES MOINES,POLK,IA,503093401,S,SMALL BUSINESS,22,1,1
UEI:Y7WRP4QALGL7,Y7WRP4QALGL7,,DELL COMM INC,DELL COMM INC,,04UC9,Y7WRP4QALGL7,,DELL COMM INC,USA,4860 MUSTANG CIR,,SAINT PAUL,RAMSEY,MN,551121548,S,SMALL BUSINESS,2,1,1
UEI:L7CACR6WKLD6,L7CACR6WKLD6,,CEDARVILLE ENGINEERING GROUP LLC,"CEDARVILLE ENGINEERING GROUP, LLC",,612N0,KB57T372MFT3,,CEDARVILLE ENGINEERING GROUP LLC,USA,159 E HIGH ST #500,,POTTSTOWN,MONTGOMERY,PA,19464,S,SMALL BUSINESS,8,1,2
UEI:CAAUMACDGWU5,CAAUMACDGWU5,,"OPPORTUNITY CENTER, INC.","OPPORTUNITY CENTER, INC.",,3Z754,PV6BGG6L6QL8,,"OPPORTUNITY CENTER, INCORPORATED",USA,13 READS WAY STE 101,,NEW CASTLE,NEW CASTLE,DE,197201609,O,OTHER THAN SMALL BUSINESS,4,1,1
UEI:CFY2CSEWDG33,CFY2CSEWDG33,,"KONTEK INDUSTRIES, INC","KONTEK INDUSTRIES, INC",,1XMN6,CFY2CSEWDG33,,"KONTEK INDUSTRIES, INC",USA,805 MCCOMBS AVE,,KANNAPOLIS,CABARRUS,NC,280833680,S,SMALL BUSINESS,1,1,1
UEI:HAKDPJ5Q18X5,HAKDPJ5Q18X5,,STANTEC CONSULTING SERVICES INC.,STANTEC CONSULTING SERVICES INC.,,1LWL7,E39KWTLV7GL8,,STANTEC CONSULTING MICHIGAN INC.,USA,410 17TH ST STE 1400,,DENVER,DENVER,CO,802024427,O,OTHER THAN SMALL BUSINESS,1,1,1
UEI:ZZXTWLMHU791,ZZXTWLMHU791,,POND-PBK JV LP,POND-PBK JV LP,POND-PBK JV LP,97TS0,ZZXTWLMHU791,,POND-PBK JV LP,USA,3500 PARKWAY LN,STE 500,PEACHTREE CORNERS,GWINNETT,GA,300922861,O,OTHER THAN SMALL BUSINESS,2,1,1
UEI:HRNZHM8FKHE8,HRNZHM8FKHE8,,"BRYMAK & ASSOCIATES, INC.","BRYMAK & ASSOCIATES, INC.",,350E9,HRNZHM8FKHE8,,"BRYMAK & ASSOCIATES, INC.",USA,1001 PROGRESS DR,,CLARKSVILLE,MONTGOMERY,TN,370405359,S,SMALL BUSINESS,1,1,1
UEI:EJJ5TDABPJ81,EJJ5TDABPJ81,,LEO A DALY + NBBJ JV,LEO A DALY + NBBJ JV,,93YN8,EJJ5TDABPJ81,,LEO A DALY + NBBJ JV,USA,730 2ND AVE S STE 1300,,MINNEAPOLIS,HENNEPIN,MN,554022416,O,OTHER THAN SMALL BUSINESS,14,1,1
UEI:HVJHQB39JBK5,HVJHQB39JBK5,,PACIFIC SOURCE ELECTRIC LLC,PACIFIC SOURCE ELECTRIC LLC,,5SYF9,HVJHQB39JBK5,,PACIFIC SOURCE ELECTRIC LLC,USA,10508 W BUSINESS PARK LANE,,BOISE,ADA,ID,837096797,S,SMALL BUSINESS,8,1,2
UEI:HMJLN75ES426,HMJLN75ES426,,"COSTAR REALTY INFORMATION, INC.","COSTAR REALTY INFORMATION, INC.",,6KUB9,HMJLN75ES426,,"COSTAR REALTY INFORMATION, INC.",USA,1331 L ST NW,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200054293,O,OTHER THAN SMALL BUSINESS,15,1,2
UEI:EB3EGQGLXSH5,EB3EGQGLXSH5,,SERVICES TO ENHANCE POTENTIAL,SERVICES TO ENHANCE POTENTIAL,,5HGM9,EB3EGQGLXSH5,,SERVICES TO ENHANCE POTENTIAL,USA,2941 S GULLEY RD,,DEARBORN,WAYNE,MI,481243160,O,OTHER THAN SMALL BUSINESS,3,1,1
UEI:XZ9LN5LFSF59,XZ9LN5LFSF59,,JUSTIN J REEVES LLC,"JUSTIN J. REEVES, L.L.C.",,87CJ2,XZ9LN5LFSF59,,JUSTIN J REEVES LLC,USA,159 BRENDA LN,,INLET BEACH,WALTON,FL,324618153,S,SMALL BUSINESS,21,1,1
UEI:PDZ9BKZC3K33,PDZ9BKZC3K33,,DNP IT SOLUTIONS LLC,DNP IT SOLUTIONS LLC,,0J2Q5,PDZ9BKZC3K33,,DNP IT SOLUTIONS LLC,USA,1116 WYLAM DILLY CT,,CHARLOTTE,MECKLENBURG,NC,282134095,S,SMALL BUSINESS,5,1,1
UEI:NTW5TQ1UJF57,NTW5TQ1UJF57,,"SCHNEIDER ELECTRIC FEDERAL, INC.","SCHNEIDER ELECTRIC FEDERAL, INC.",,36JX3,NTW5TQ1UJF57,,"SCHNEIDER ELECTRIC FEDERAL, INC.",USA,7175 COLUMBIA GATEWAY DR STE F,,COLUMBIA,HOWARD,MD,210462537,O,OTHER THAN SMALL BUSINESS,2,1,1
UEI:JL4UZ132GHL9,JL4UZ132GHL9,,SOUTHERN COMPANY GAS,SOUTHERN COMPANY GAS,,4M3F2,SXU3LDF7K6Z5,,SOUTHERN CO SERVICES INC,USA,10 PEACHTREE PL NE,,ATLANTA,FULTON,GA,303094497,O,OTHER THAN SMALL BUSINESS,7,1,1
UEI:XNP2ZJ9TV594,XNP2ZJ9TV594,,TURNER CONSTRUCTION COMPANY,TURNER CONSTRUCTION COMPANY,,7N326,JAZVTDKP3R73,,"ACS, ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, SA",USA,375 HUDSON ST FL 6,,NEW YORK,NEW YORK,NY,100147462,O,OTHER THAN SMALL BUSINESS,17,1,1
UEI:SS8JL7WNHPX9,SS8JL7WNHPX9,,"BURNS & MCDONNELL ENGINEERING COMPANY, INC.","BURNS & MCDONNELL ENGINEERING COMPANY, INC.",,1VKQ1,SS8JL7WNHPX9,,"BURNS & MCDONNELL ENGINEERING COMPANY, INC.",USA,9400 WARD PKWY,,KANSAS CITY,JACKSON,MO,641143319,O,OTHER THAN SMALL BUSINESS,5,1,1
UEI:GCL4GDAELE36,GCL4GDAELE36,,"MIAMI NATION STRONGHOLD, LLC","MIAMI NATION STRONGHOLD, LLC",,8BYP5,GCL4GDAELE36,,"MIAMI NATION STRONGHOLD, LLC",USA,1950 ROLAND CLARKE PL,STE 210F,RESTON,FAIRFAX,VA,201911414,S,SMALL BUSINESS,1,1,1
UEI:Y81GZHEM52G6,Y81GZHEM52G6,,KIP AMERICA INC,"KIP AMERICA, INC.",,1KWL8,EVN7FW9FF9V7,,"KATSURAGAWA ELECTRIC CO., LTD.",USA,39575 W 13 MILE RD,,NOVI,OAKLAND,MI,483772303,S,SMALL BUSINESS,2,1,1
UEI:ELBMR2HVXFL8,ELBMR2HVXFL8,,"ERDY MCHENRY ARCHITECTURE, LLC","ERDY MCHENRY ARCHITECTURE, LLC",,60TF4,ELBMR2HVXFL8,,"ERDY MCHENRY ARCHITECTURE, LLC",USA,915 N ORIANNA ST,,PHILADELPHIA,PHILADELPHIA,PA,191232219,S,SMALL BUSINESS,6,1,2
UEI:WKX9ATX48NB5,WKX9ATX48NB5,,LEVEL OFFICE MANAGEMENT LLC,LEVEL OFFICE MANAGEMENT LLC,,86UT9,WKX9ATX48NB5,,LEVEL OFFICE MANAGEMENT LLC,USA,318 W ADAMS ST,,CHICAGO,COOK,IL,606065111,S,SMALL BUSINESS,4,1,1
UEI:RHDSJJX1JL85,RHDSJJX1JL85,,"RLS CONSTRUCTION GROUP, LLC","RLS CONSTRUCTION GROUP, LLC",,61M33,RHDSJJX1JL85,,"RLS CONSTRUCTION GROUP, LLC",USA,230 S SPORTING HILL RD STE 200,,MECHANICSBURG,CUMBERLAND,PA,170503212,S,SMALL BUSINESS,3,1,2
UEI:XCYHEK7ZBM41,XCYHEK7ZBM41,,CORT BUSINESS SERVICES CORPORATION,CORT BUSINESS SERVICES CORPORATION,,3UPV6,XCYHEK7ZBM41,,CORT BUSINESS SERVICES CORPORATION,USA,14850 CONFERENCE CENTER DRIVE,STE 110,CHANTILLY,FAIRFAX,VA,201513844,O,OTHER THAN SMALL BUSINESS,2,1,1
UEI:J8CTLJ92FP87,J8CTLJ92FP87,,VMI FURNITURE SOLUTIONS LLC,VMI FURNITURE SOLUTIONS LLC,,8CNB5,J8CTLJ92FP87,,VMI FURNITURE SOLUTIONS LLC,USA,3804 COOK BLVD STE 6,,CHESAPEAKE,CHESAPEAKE (CITY),VA,233231633,S,SMALL BUSINESS,2,1,1
UEI:MKCAUUG2K7H6,MKCAUUG2K7H6,,JACOBS ENGINEERING GROUP INC,JACOBS ENGINEERING GROUP INC.,,3T810,MS4JKPLLQ4X9,,STG LLC,USA,155 N LAKE AVE,,PASADENA,LOS ANGELES,CA,911011848,O,OTHER THAN SMALL BUSINESS,4,1,1
UEI:ESL6URW663Q7,ESL6URW663Q7,,SARANDREA ASSOCIATES GROUP CORP,SARANDREA ASSOCIATES GROUP CORP,,7JWH7,C9GHRG1AU2L8,,SARANDREA ASSOCIATES GROUP CORP,USA,1691 W 37TH ST,STE 34,HIALEAH,MIAMI-DADE,FL,330124652,S,SMALL BUSINESS,6,1,2
UEI:EN96R4SP4NF9,EN96R4SP4NF9,,"FDT WATER INFRASTRUCTURE, LLC","FDT WATER INFRASTRUCTURE, LLC",,8B6V3,EN96R4SP4NF9,,"FDT WATER INFRASTRUCTURE, LLC",USA,1501 W FOUNTAINHEAD PKWY STE 550,,TEMPE,MARICOPA,AZ,852821862,S,SMALL BUSINESS,3,1,1
UEI:D4QKJWLP7JX7,D4QKJWLP7JX7,,COTTER CONSULTING LLC,"COTTER CONSULTING, INC.",,3FUP3,D4QKJWLP7JX7,,COTTER CONSULTING LLC,USA,100 S WACKER DR STE 920,,CHICAGO,COOK,IL,606064002,S,SMALL BUSINESS,16,1,1
UEI:M6Z5N7KGTC14,M6Z5N7KGTC14,,"THE LIPSKI GROUP, INC","THE LIPSKI GROUP, INC",,6JWM5,M6Z5N7KGTC14,,"THE LIPSKI GROUP, INC",USA,138 E 36TH ST APT 10C,,NEW YORK,NEW YORK,NY,100163529,S,SMALL BUSINESS,2,1,1
UEI:NHUUXPDC9QL9,NHUUXPDC9QL9,,JORGE PARDO SCULPTURE LLC,JORGE PARDO SCULPTURE LLC,,91ZZ4,NHUUXPDC9QL9,,JORGE PARDO SCULPTURE LLC,USA,500 N RAINBOW BLVD,STE 300,LAS VEGAS,CLARK,NV,891071061,S,SMALL BUSINESS,4,1,1
UEI:L2GHV9BKH2F1,L2GHV9BKH2F1,,FALKEN INDUSTRIES LLC,FALKEN INDUSTRIES LLC,,3L9V0,L2GHV9BKH2F1,,FALKEN INDUSTRIES LLC,USA,1808 GRANDSTAND DR,,SAN ANTONIO,BEXAR,TX,782384505,S,SMALL BUSINESS,5,1,1
UEI:NWLKEJJSEBQ1,NWLKEJJSEBQ1,,"DCM ARCHITECTURE & ENGINEERING, LLC","DCM ARCHITECTURE & ENGINEERING, LLC",,4ME27,NWLKEJJSEBQ1,,"DCM ARCHITECTURE & ENGINEERING, LLC",USA,339 N FRONT ST STE A,,CAMDEN,CAMDEN,NJ,081021647,S,SMALL BUSINESS,50,1,2
UEI:CTFCNL4UKM94,CTFCNL4UKM94,,RUSTY BUCKET CONSTRUCTION LLC,RUSTY BUCKET CONSTRUCTION LLC,,9HDK4,CTFCNL4UKM94,,RUSTY BUCKET CONSTRUCTION LLC,USA,614 E OVINGTON ST,,LANCASTER,LOS ANGELES,CA,935353201,S,SMALL BUSINESS,4,1,1
UEI:ZNWCYEW9LL95,ZNWCYEW9LL95,,"TRANSPO GROUP USA, INCORPORATED","TRANSPO GROUP USA, INCORPORATED",,79BA7,ZNWCYEW9LL95,,"TRANSPO GROUP USA, INCORPORATED",USA,12131 113TH AVE NE STE 203,,KIRKLAND,KING,WA,980346944,S,SMALL BUSINESS,1,1,1
UEI:R6ZUERLY4S33,R6ZUERLY4S33,,PAUL HENDRICKS REAL ESTATE APPRAISAL & COUNSELING P.L.L.C.,PAUL HENDRICKS REAL ESTATE APPRAISAL & COUNSELING P.L.L.C.,,8FVB5,R6ZUERLY4S33,,PAUL HENDRICKS REAL ESTATE APPRAISAL & COUNSELING P.L.L.C.,USA,4708 E SCARLETT ST,,TUCSON,PIMA,AZ,857114335,S,SMALL BUSINESS,1,1,1
UEI:D4QVUGBJQ1U1,D4QVUGBJQ1U1,,FS FEDERAL LLC,FS FEDERAL LLC,,9P9Y8,D4QVUGBJQ1U1,,FS FEDERAL LLC,USA,134 N 4TH ST,,BROOKLYN,KINGS,NY,112493296,S,SMALL BUSINESS,1,1,1
UEI:LMRMKLLL3LG5,LMRMKLLL3LG5,,"TETRA TECH, INC.","TETRA TECH, INC.",,078E8,LMRMKLLL3LG5,,"TETRA TECH, INC.",USA,3475 EAST FOOTHILL BOULEVARD,,PASADENA,LOS ANGELES,CA,911076024,O,OTHER THAN SMALL BUSINESS,3,1,1
UEI:HYNHS5VQEFC3,HYNHS5VQEFC3,,NATIONAL INSTITUTE OF BUILDING SCIENCES,NATIONAL INSTITUTE OF BUILDING SCIENCES,,6S481,HYNHS5VQEFC3,,NATIONAL INSTITUTE OF BUILDING SCIENCES,USA,2121 K ST NW STE 800,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200371811,O,OTHER THAN SMALL BUSINESS,10,1,2
UEI:GMQFM999K2E5,GMQFM999K2E5,,"STAFFORD CONSULTING COMPANY, INC.","STAFFORD CONSULTING COMPANY, INC.",,6JNW1,GMQFM999K2E5,,"STAFFORD CONSULTING COMPANY, INC.",USA,1765 GREENSBORO STATION PL,STE 900,MC LEAN,FAIRFAX,VA,221023470,S,SMALL BUSINESS,1,1,1
UEI:XBJNMFZTLHL5,XBJNMFZTLHL5,,"COAST AND HARBOR ASSOCIATES, INC",COAST AND HARBOR ASSOCIATES INCORPORATED,,3DR40,XBJNMFZTLHL5,,"COAST AND HARBOR ASSOCIATES, INC",USA,5 GINGERBREAD HILL,,MARBLEHEAD,ESSEX,MA,019452636,S,SMALL BUSINESS,3,1,1
UEI:XFNNVZ13V5W5,XFNNVZ13V5W5,,VETERANS CONSTRUCTION LLC,VETERANS CONSTRUCTION LLC,,316G6,VYM5PN9UCL81,,VETERANS CONSTRUCTION LLC,USA,2 GRANITE AVE,STE 280,MILTON,NORFOLK,MA,021864377,S,SMALL BUSINESS,3,1,1
UEI:NJQVN4XB22J1,NJQVN4XB22J1,,"PERKINS+WILL, INC.","PERKINS+WILL, INC.",,1WF45,NJQVN4XB22J1,,"PERKINS+WILL, INC.",USA,1222 22ND ST NW STE 200,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200371297,O,OTHER THAN SMALL BUSINESS,9,1,1
UEI:R2VGJTEMCNL5,R2VGJTEMCNL5,,SIEMENS GOVERNMENT TECHNOLOGIES INC,"SIEMENS GOVERNMENT SERVICES, INC.",,0DZG1,RDB2AM2GGHH8,,SIEMENS AKTIENGESELLSCHAFT,USA,2231 CRYSTAL DR STE 700,,ARLINGTON,ARLINGTON,VA,222023724,O,OTHER THAN SMALL BUSINESS,8,1,2
UEI:GDN6B8U9LM85,GDN6B8U9LM85,,"LITTLE RIVER GOVERNMENT CONTRACTING, LLC","LITTLE RIVER GOVERNMENT CONTRACTING, LLC",,87DZ3,GDN6B8U9LM85,,"LITTLE RIVER GOVERNMENT CONTRACTING, LLC",USA,2608 GOVERNMENT CENTER DR,,MANISTEE,MANISTEE,MI,496608302,S,SMALL BUSINESS,9,1,1
UEI:KJE2UZH3LNS5,KJE2UZH3LNS5,,MARVEL ARCHITECTS LANDSCAPE ARCHITECTS URBAN DESIGNERS PLLC,"MARVEL ARCHITECTS, LANDSCAPE ARCHITECTS, URBAN DESIGNERS, PLLC",,78Z02,KJE2UZH3LNS5,,MARVEL ARCHITECTS LANDSCAPE ARCHITECTS URBAN DESIGNERS PLLC,USA,145 HUDSON ST,,NEW YORK,NEW YORK,NY,100132103,O,OTHER THAN SMALL BUSINESS,8,1,1
UEI:HMNSNDKS31N6,HMNSNDKS31N6,,"COMMISSIONING & GREEN BUILDING SOLUTIONS, INC.","COMMISSIONING & GREEN BUILDING SOLUTIONS, INC.",,3XCQ5,HMNSNDKS31N6,,"COMMISSIONING & GREEN BUILDING SOLUTIONS, INC.",USA,"100 HARTSFIELD CENTRE PKWY, SUITE 500",,ATLANTA,FULTON,GA,303541377,S,SMALL BUSINESS,1,1,1
UEI:SH3LNJZ7Q577,SH3LNJZ7Q577,,"CENTRAL TRANSPORTATION SYSTEMS, INC","CENTRAL TRANSPORTATION SYSTEMS, INC",,4A696,KH7KY8HJJGH3,,"CENTRAL TRANSPORTATION SYSTEMS, INC",USA,9625 BROADWAY ST,,SAN ANTONIO,BEXAR,TX,782174902,O,OTHER THAN SMALL BUSINESS,3,1,1
UEI:UJVCMGCUL6A3,UJVCMGCUL6A3,,ICE TECHNICAL SERVICES INC,ICE TECHNICAL SERVICES INCORPORATED,,330F9,UJVCMGCUL6A3,,ICE TECHNICAL SERVICES INC,USA,850 E FRANKLIN RD STE 406,,MERIDIAN,ADA,ID,836428917,S,SMALL BUSINESS,15,1,1
UEI:TBAJH4HXYJL3,TBAJH4HXYJL3,,"GOODWILL COMMERCIAL SERVICES, INC.","GOODWILL COMMERCIAL SERVICES, INC.",,5L3J9,TBAJH4HXYJL3,,"GOODWILL COMMERCIAL SERVICES, INC.",USA,118 52ND ST,,PITTSBURGH,ALLEGHENY,PA,152012593,O,OTHER THAN SMALL BUSINESS,8,1,1
UEI:GR8LJ61N3PM5,GR8LJ61N3PM5,,RITZ CONSTRUCTION INC,"RITZ CONSTRUCTION, INC.",,71PJ1,GR8LJ61N3PM5,,RITZ CONSTRUCTION INC,USA,550 HIGHLAND ST # 215D,,FREDERICK,FREDERICK,MD,217015756,S,SMALL BUSINESS,27,1,2
UEI:F5M3NBQV1NL3,F5M3NBQV1NL3,,"ROSSETTI CONSTRUCTION COMPANY, INC.",ROSSETTI CONSTRUCTION CO INC.,,03DC8,F5M3NBQV1NL3,,"ROSSETTI CONSTRUCTION COMPANY, INC.",USA,1245 S GROVE AVE,,ONTARIO,SAN BERNARDINO,CA,917614520,S,SMALL BUSINESS,16,1,1
UEI:EA9ZK7HKGDB3,EA9ZK7HKGDB3,,MAYA GRIFFIN,MAYA GRIFFIN,,6FUQ3,EA9ZK7HKGDB3,,MAYA GRIFFIN,USA,1807 NAVY DR STE 7,,STOCKTON,SAN JOAQUIN,CA,952061128,S,SMALL BUSINESS,1,1,1
UEI:HS24M3JAGVU5,HS24M3JAGVU5,,DMYLES INC.,DMYLES INC.,,723U0,HS24M3JAGVU5,,DMYLES INC.,USA,1901 CONNECTICUT AVE,,NIAGARA FALLS,NIAGARA,NY,143052107,S,SMALL BUSINESS,1,1,1
UEI:DUKFNLWJTMU6,DUKFNLWJTMU6,,"JOB OPTIONS, INCORPORATED","JOB OPTIONS, INCORPORATED",,026C2,DUKFNLWJTMU6,,"JOB OPTIONS, INCORPORATED",USA,3465 CAMINO DEL RIO S STE 300,,SAN DIEGO,SAN DIEGO,CA,921083905,O,OTHER THAN SMALL BUSINESS,1,1,1
UEI:WAEMGCG5T177,WAEMGCG5T177,,"GLOBAL MANAGEMENT SERVICES, LLC","GLOBAL MANAGEMENT SERVICES, LLC",,6G7V6,WAEMGCG5T177,,"GLOBAL MANAGEMENT SERVICES, LLC",USA,3301 C ST,STE 400,ANCHORAGE,ANCHORAGE,AK,995033958,S,SMALL BUSINESS,7,1,1
UEI:MNULLFSQM1H5,MNULLFSQM1H5,,RYAN COMPANIES US INC,"RYAN COMPANIES US, INC.",,3VPB2,UYYCGKXEHMS9,,"RYAN COMPANIES US, INC.",USA,533 S 3RD ST STE 100,,MINNEAPOLIS,HENNEPIN,MN,55415,O,OTHER THAN SMALL BUSINESS,14,1,1
UEI:J5KKQ1LNX777,J5KKQ1LNX777,,"GASTINGER AND WALKER ARCHITECTS, INC",GASTINGER AND WALKER ARCHITECTS INC,,0L9H0,J5KKQ1LNX777,,"GASTINGER AND WALKER ARCHITECTS, INC",USA,817 WYANDOTTE ST,,KANSAS CITY,JACKSON,MO,641051608,S,SMALL BUSINESS,11,1,1
UEI:HF1ZEGLB42E8,HF1ZEGLB42E8,,"FS3, INC.",FS3 INC,,6K1M1,HF1ZEGLB42E8,,"FS3, INC.",USA,1260 N HANCOCK ST STE 101B,,ANAHEIM,ORANGE,CA,928071951,S,SMALL BUSINESS,10,1,2
UEI:MMJWDKLUAFL3,MMJWDKLUAFL3,,"DADE STAR GROUP, LLC","DADE STAR GROUP, LLC",,6V3T5,MMJWDKLUAFL3,,"DADE STAR GROUP, LLC",USA,3500 WAYNESWOOD RD,,FORT WASHINGTON,PRINCE GEORGE'S,MD,207441353,S,SMALL BUSINESS,1,1,1
UEI:QLC4NBZM7B69,QLC4NBZM7B69,,"PRIME BUILDERS, LLC","PRIME BUILDERS, LLC",,6EWW5,QLC4NBZM7B69,,"PRIME BUILDERS, LLC",USA,8516 CALLE ALAMEDA NE,,ALBUQUERQUE,BERNALILLO,NM,871131560,S,SMALL BUSINESS,6,1,1
UEI:GGDMPMSUKXL1,GGDMPMSUKXL1,,STANDARD PETROLEUM LOGISTICS INC,STANDARD PETROLEUM LOGISTICS INC,,831K3,X262XD51GSN9,,STANDARD PETROLEUM LOGISTICS INC,USA,4915 CASKIE ST,,RICHMOND,HENRICO,VA,232303507,S,SMALL BUSINESS,1,1,1
UEI:WLNANG998R68,WLNANG998R68,,VOLMAR CONSTRUCTION INC,VOLMAR CONSTRUCTION INC,,0GZH1,WLNANG998R68,,VOLMAR CONSTRUCTION INC,USA,4400 2ND AVE,,BROOKLYN,KINGS,NY,112324213,O,OTHER THAN SMALL BUSINESS,14,1,1
UEI:R3EJNSM9J6P6,R3EJNSM9J6P6,,"TACTICAL CONSTRUCTION, INC","TACTICAL CONSTRUCTION, INC",,7DH45,R3EJNSM9J6P6,,"TACTICAL CONSTRUCTION, INC",USA,5847 COUNTY ROAD 41,,FARMINGTON,ONTARIO,NY,144259105,S,SMALL BUSINESS,1,1,1
UEI:VUR8QKPP8NY3,VUR8QKPP8NY3,,BINARY EXCHANGE TECHNOLOGIES LLC,BINARY EXCHANGE TECHNOLOGIES LLC,,5VB29,VUR8QKPP8NY3,,BINARY EXCHANGE TECHNOLOGIES LLC,USA,19020 PERRONE DR,,GERMANTOWN,MONTGOMERY,MD,208741429,S,SMALL BUSINESS,19,1,1
UEI:VN35SXAP4F44,VN35SXAP4F44,,ZIMMER GUNSUL FRASCA ARCHITECTS LLP,ZIMMER GUNSUL FRASCA ARCHITECTS LLP,,0M6V1,VN35SXAP4F44,,ZIMMER GUNSUL FRASCA ARCHITECTS LLP,USA,1223 SW WASINGTON ST STE 200,,PORTLAND,MULTNOMAH,OR,972052360,O,OTHER THAN SMALL BUSINESS,17,1,1
UEI:JZJ4KYXV8QF6,JZJ4KYXV8QF6,,"ORION ENERGY SYSTEMS, INC.","ORION ENERGY SYSTEMS, INC.",,1TK58,JZJ4KYXV8QF6,,"ORION ENERGY SYSTEMS, INC.",USA,2210 WOODLAND DRIVE,,MANITOWOC,MANITOWOC,WI,542209662,O,OTHER THAN SMALL BUSINESS,5,1,1
UEI:Z4W9XSFLRJL1,Z4W9XSFLRJL1,,"VERSACON, INC.","VERSACON, INC.",,52WS2,Z4W9XSFLRJL1,,"VERSACON, INC.",USA,9443 SCIENCE CENTER DR,,NEW HOPE,HENNEPIN,MN,554283623,S,SMALL BUSINESS,11,1,2
UEI:PUKMFZ9PA8D3,PUKMFZ9PA8D3,,"ROWE-CBFS JV, LLC","ROWE-CBFS JV, LLC",,7NF25,EUUWATTJJNW7,,ROWE-CBFS JV  LLC,USA,1011 N CAUSEWAY BLVD,STE 24,MANDEVILLE,ST. TAMMANY,LA,704713283,S,SMALL BUSINESS,13,1,2
UEI:YAA2G7MSDK57,YAA2G7MSDK57,,"INTEGRATED SECURITY TECHNOLOGIES, INC","INTEGRATED SECURITY TECHNOLOGIES, INC.",,4ZXN5,YAA2G7MSDK57,,"INTEGRATED SECURITY TECHNOLOGIES, INC",USA,520 HERNDON PKWY STE C,,HERNDON,FAIRFAX,VA,201706218,S,SMALL BUSINESS,9,1,1
UEI:JYEWBM2PC2J5,JYEWBM2PC2J5,,"CORNERSTONE CONSTRUCTION SERVICES, LLC","CORNERSTONE CONSTRUCTION SERVICES, LLC",,4XRZ9,JYEWBM2PC2J5,,"CORNERSTONE CONSTRUCTION SERVICES, LLC",USA,9F PRESIDENTIAL WAY,,WOBURN,MIDDLESEX,MA,018011092,S,SMALL BUSINESS,23,1,3
UEI:NK8NTF3QL9K8,NK8NTF3QL9K8,,"FRAMERY, INC.","FRAMERY, INC.",,88VJ7,NK8NTF3QL9K8,,"FRAMERY, INC.",USA,1700 W IRVING PARK RD STE 209A,,CHICAGO,COOK,IL,606132599,S,SMALL BUSINESS,1,1,1
UEI:HZP8JPQVX442,HZP8JPQVX442,,SKY BLUE BUILDERS LLC,SKY BLUE BUILDERS LLC,,5KLC5,HZP8JPQVX442,,SKY BLUE BUILDERS LLC,USA,1650 N FRANKLIN ST STE LWR,,DENVER,DENVER,CO,802181127,S,SMALL BUSINESS,17,1,2
UEI:CJSTFE4PV8C5,CJSTFE4PV8C5,,BELT BUILT CON-COR JV,BELT BUILT/CON-COR JV,,7EC96,CJSTFE4PV8C5,,BELT BUILT CON-COR JV,USA,426 SEGUIN ST,,SAN ANTONIO,BEXAR,TX,782082038,S,SMALL BUSINESS,8,1,1
UEI:Q2K3MSZ843D8,Q2K3MSZ843D8,,MILLERKNOLL INC,"MILLERKNOLL, INC.",,40636,ZELXY8ESK2E5,,"MILLERKNOLL, INC.",USA,855 E MAIN AVE,,ZEELAND,OTTAWA,MI,494641366,O,OTHER THAN SMALL BUSINESS,32,1,1
